"","x"
"2142"," "
"2143"," "
"2144"," "
"2145"," "
"2146","1"
"2147","1"
"2148"," "
"2149"," "
"2150"," "
"2151"," "
"2152"," "
"2153"," "
"2154"," "
"2155"," "
"2156"," "
"2157"," "
"2158"," "
"2159"," "
"2160","1"
"2161"," "
"2162"," "
"2163"," "
"2164"," "
"2165"," "
"2166"," "
"2167","1"
"2168"," "
"2169"," "
"2170"," "
"2171"," "
"2172"," "
"2173"," "
"2174"," "
"2175"," "
"2176"," "
"2177"," "
"2178"," "
"2179"," "
"2180"," "
"2181"," "
"2182"," "
"2183"," "
"2184"," "
"2185"," "
"2186"," "
"2187","1"
"2188","1"
"2189","1"
"2190","1"
"2191","1"
"2192","1"
"2193","1"
"2194","1"
"2195","1"
"2196","1"
"2197","1"
"2198","1"
"2199","1"
"2200","1"
"2201","1"
"2202","1"
"2203","1"
"2204","1"
"2205","1"
"2206","1"
"2207","1"
"2208","1"
"2209","1"
"2210","1"
"2211","1"
"2212","1"
"2213","1"
"2214","1"
"2215","1"
"2216","1"
"2217","1"
"2218","1"
"2219","1"
"2220","1"
"2221","1"
"2222","1"
"2223","1"
"2224","1"
"2225","1"
"2226","1"
"2227","1"
"2228","1"
"2229","1"
"2230","1"
"2231","1"
"2232","1"
"2233","1"
"2234","1"
"2235"," "
"2236","1"
"2237","1"
"2238"," "
"2239"," "
"2240"," "
"2241"," "
"2242","1"
"2243","1"
"2244","1"
"2245","1"
"2246","1"
"2247","1"
"2248","1"
"2249","1"
"2250"," "
"2251"," "
"2252"," "
"2253"," "
"2254"," "
"2255"," "
"2256"," "
"2257"," "
"2258"," "
"2259"," "
"2260"," "
"2261"," "
"2262"," "
"2263"," "
"2264"," "
"2265"," "
"2266"," "
"2267"," "
"2268"," "
"2269"," "
"2270"," "
"2271"," "
"2272"," "
"2273"," "
"2274"," "
"2275"," "
"2276"," "
"2277"," "
"2278"," "
"2279"," "
"2280"," "
"2281"," "
"2282"," "
"2283"," "
"2284"," "
"2285"," "
"2286"," "
"2287"," "
"2288"," "
"2289"," "
"2290"," "
"2291","1"
"2292","1"
"2293","1"
"2294","1"
"2295","1"
"2296","1"
"2297","1"
"2298"," "
"2299"," "
"2300"," "
"2301"," "
"2302","1"
"2303","1"
"2304"," "
"2305","1"
"2306"," "
"2307"," "
"2308"," "
"2309"," "
"2310"," "
"2311"," "
"2312"," "
"2313","1"
"2314","1"
"2315","1"
"2316","1"
"2317","1"
"2318","1"
"2319","1"
"2320","1"
"2321","1"
"2322","1"
"2323","1"
"2324","1"
"2325","1"
"2326","1"
"2327","1"
"2328","1"
"2329"," "
"2330"," "
"2331"," "
"2332"," "
"2333","1"
"2334"," "
"2335","1"
"2336","1"
"2337","1"
"2338","1"
"2339","1"
"2340"," "
"2341"," "
"2342"," "
"2343"," "
"2344"," "
"2345"," "
"2346"," "
"2347"," "
"2348"," "
"2349"," "
"2350","1"
"2351"," "
"2352"," "
"2353"," "
"2354"," "
"2355"," "
"2356"," "
"2357","1"
"2358","1"
"2359","1"
"2360"," "
"2361","1"
"2362","1"
"2363","1"
"2364"," "
"2365"," "
"2366"," "
"2367"," "
"2368"," "
"2369"," "
"2370"," "
"2371"," "
"2372"," "
"2373"," "
"2374"," "
"2375"," "
"2376"," "
"2377"," "
"2378"," "
"2379"," "
"2380"," "
"2381"," "
"2382"," "
"2383"," "
"2384"," "
"2385"," "
"2386"," "
"2387"," "
"2388"," "
"2389"," "
"2390"," "
"2391"," "
"2392"," "
"2393"," "
"2394"," "
"2395"," "
"2396"," "
"2397"," "
"2398"," "
"2399"," "
"2400"," "
"2401"," "
"2402"," "
"2403"," "
"2404"," "
"2405"," "
"2406"," "
"2407"," "
"2408"," "
"2409"," "
"2410"," "
"2411"," "
"2412"," "
"2413"," "
"2414"," "
"2415"," "
"2416"," "
"2417"," "
"2418"," "
"2419"," "
"2420"," "
"2421"," "
"2422"," "
"2423"," "
"2424"," "
"2425"," "
"2426"," "
"2427"," "
"2428","1"
"2429","1"
"2430","1"
"2431","1"
"2432","1"
"2433","1"
"2434","1"
"2435","1"
"2436","1"
"2437","1"
"2438"," "
"2439"," "
"2440","1"
"2441"," "
"2442"," "
"2443"," "
"2444"," "
"2445"," "
"2446"," "
"2447"," "
"2448"," "
"2449"," "
"2450"," "
"2451"," "
"2452"," "
"2453"," "
"2454"," "
"2455"," "
"2456"," "
"2457"," "
"2458"," "
"2459"," "
"2460"," "
"2461"," "
"2462"," "
"2463"," "
"2464"," "
"2465"," "
"2466"," "
"2467"," "
"2468"," "
"2469"," "
"2470"," "
"2471"," "
"2472"," "
"2473"," "
"2474","1"
"2475"," "
"2476"," "
"2477"," "
"2478"," "
"2479"," "
"2480"," "
"2481"," "
"2482"," "
"2483"," "
"2484"," "
"2485"," "
"2486"," "
"2487","1"
"2488","1"
"2489"," "
"2490"," "
"2491","1"
"2492","1"
"2493","1"
"2494","1"
"2495"," "
"2496"," "
"2497","1"
"2498","1"
"2499"," "
"2500"," "
"2501"," "
"2502"," "
"2503"," "
"2504"," "
"2505"," "
"2506"," "
"2507"," "
"2508"," "
"2509"," "
"2510"," "
"2511"," "
"2512"," "
"2513"," "
"2514"," "
"2515"," "
"2516"," "
"2517"," "
"2518"," "
"2519"," "
"2520"," "
"2521"," "
"2522"," "
"2523"," "
"2524"," "
"2525"," "
"2526"," "
"2527"," "
"2528"," "
"2529"," "
"2530"," "
"2531"," "
"2532"," "
"2533"," "
"2534"," "
"2535"," "
"2536"," "
"2537","1"
"2538"," "
"2539"," "
"2540"," "
"2541"," "
"2542"," "
"2543"," "
"2544"," "
"2545"," "
"2546"," "
"2547"," "
"2548"," "
"2549"," "
"2550"," "
"2551"," "
"2552"," "
"2553"," "
"2554","1"
"2555","1"
"2556","1"
"2557"," "
"2558"," "
"2559"," "
"2560"," "
"2561"," "
"2562"," "
"2563"," "
"2564"," "
"2565","1"
"2566","1"
"2567","1"
"2568","1"
"2569"," "
"2570"," "
"2571","1"
"2572","1"
"2573"," "
"2574"," "
"2575"," "
"2576"," "
"2577","1"
"2578","1"
"2579"," "
"2580"," "
"2581"," "
"2582"," "
"2583"," "
"2584"," "
"2585","1"
"2586"," "
"2587"," "
"2588"," "
"2589","1"
"2590","1"
"2591","1"
"2592","1"
"2593","1"
"2594"," "
"2595","1"
"2596"," "
"2597"," "
"2598"," "
"2599"," "
"2600"," "
"2601"," "
"2602"," "
"2603"," "
"2604"," "
"2605"," "
"2606"," "
"2607"," "
"2608"," "
"2609"," "
"2610"," "
"2611"," "
"2612"," "
"2613"," "
"2614","1"
"2615","1"
"2616","1"
"2617","1"
"2618","1"
"2619","1"
"2620","1"
"2621","1"
"2622","1"
"2623","1"
"2624","1"
"2625","1"
"2626","1"
"2627","1"
"2628","1"
"2629","1"
"2630","1"
"2631","1"
"2632","1"
"2633","1"
"2634","1"
"2635","1"
"2636"," "
"2637","1"
"2638"," "
"2639","1"
"2640","1"
"2641","1"
"2642","1"
"2643","1"
"2644"," "
"2645"," "
"2646","1"
"2647","1"
"2648"," "
"2649"," "
"2650"," "
"2651"," "
"2652"," "
"2653"," "
"2654"," "
"2655"," "
"2656"," "
"2657"," "
"2658"," "
"2659"," "
"2660"," "
"2661"," "
"2662"," "
"2663"," "
"2664"," "
"2665","1"
"2666","1"
"2667"," "
"2668","1"
"2669","1"
"2670"," "
"2671","1"
"2672","1"
"2673","1"
"2674"," "
"2675"," "
"2676"," "
"2677"," "
"2678"," "
"2679"," "
"2680"," "
"2681"," "
"2682"," "
"2683"," "
"2684"," "
"2685"," "
"2686"," "
"2687"," "
"2688"," "
"2689"," "
"2690"," "
"2691"," "
"2692"," "
"2693"," "
"2694"," "
"2695"," "
"2696"," "
"2697"," "
"2698"," "
"2699"," "
"2700"," "
"2701"," "
"2702"," "
"2703"," "
"2704"," "
"2705"," "
"2706"," "
"2707"," "
"2708"," "
"2709"," "
"2710"," "
"2711"," "
"2712"," "
"2713"," "
"2714"," "
"2715","1"
"2716","1"
"2717"," "
"2718"," "
"2719"," "
"2720"," "
"2721"," "
"2722"," "
"2723"," "
"2724"," "
"2725"," "
"2726","1"
"2727","1"
"2728"," "
"2729","1"
"2730"," "
"2731"," "
"2732"," "
"2733"," "
"2734"," "
"2735"," "
"2736"," "
"2737"," "
"2738"," "
"2739"," "
"2740"," "
"2741"," "
"2742"," "
"2743"," "
"2744"," "
"2745","1"
"2746","1"
"2747","1"
"2748","1"
"2749","1"
"2750","1"
"2751","1"
"2752","1"
"2753","1"
"2754","1"
"2755","1"
"2756","1"
"2757","1"
"2758","1"
"2759","1"
"2760","1"
"2761","1"
"2762","1"
"2763","1"
"2764","1"
"2765","1"
"2766","1"
"2767"," "
"2768","1"
"2769","1"
"2770"," "
"2771"," "
"2772"," "
"2773"," "
"2774"," "
"2775"," "
"2776"," "
"2777"," "
"2778"," "
"2779"," "
"2780"," "
"2781"," "
"2782","1"
"2783","1"
"2784","1"
"2785","1"
"2786","1"
"2787","1"
"2788","1"
"2789","1"
"2790","1"
"2791","1"
"2792","1"
"2793"," "
"2794","1"
"2795","1"
"2796","1"
"2797","1"
"2798","1"
"2799","1"
"2800","1"
"2801"," "
"2802"," "
"2803"," "
"2804","1"
"2805"," "
"2806"," "
"2807"," "
"2808","1"
"2809","1"
"2810"," "
"2811"," "
"2812"," "
"2813","1"
"2814"," "
"2815","1"
"2816","1"
"2817","1"
"2818","1"
"2819","1"
"2820","1"
"2821","1"
"2822","1"
"2823","1"
"2824","1"
"2825","1"
"2826","1"
"2827","1"
"2828","1"
"2829","1"
"2830","1"
"2831","1"
"2832","1"
"2833","1"
"2834","1"
"2835","1"
"2836","1"
"2837","1"
"2838","1"
"2839","1"
"2840","1"
"2841","1"
"2842","1"
"2843","1"
"2844","1"
"2845","1"
"2846","1"
"2847","1"
"2848","1"
"2849","1"
"2850","1"
"2851","1"
"2852","1"
"2853","1"
"2854","1"
"2855","1"
"2856","1"
"2857","1"
"2858","1"
"2859","1"
"2860","1"
"2861","1"
"2862","1"
"2863","1"
"2864","1"
"2865","1"
"2866","1"
"2867","1"
"2868","1"
"2869","1"
"2870","1"
"2871","1"
"2872","1"
"2873","1"
"2874","1"
"2875","1"
"2876","1"
"2877","1"
"2878"," "
"2879"," "
"2880"," "
"2881"," "
"2882"," "
"2883"," "
"2884"," "
"2885"," "
"2886"," "
"2887","1"
"2888"," "
"2889"," "
"2890","1"
"2891"," "
"2892"," "
"2893"," "
"2894"," "
"2895"," "
"2896"," "
"2897"," "
"2898"," "
"2899"," "
"2900"," "
"2901"," "
"2902"," "
"2903"," "
"2904"," "
"2905"," "
"2906"," "
"2907"," "
"2908"," "
"2909","1"
"2910"," "
"2911","1"
"2912","1"
"2913","1"
"2914","1"
"2915","1"
"2916","1"
"2917","1"
"2918","1"
"2919","1"
"2920","1"
"2921","1"
"2922","1"
"2923","1"
"2924","1"
"2925","1"
"2926","1"
"2927","1"
"2928","1"
"2929","1"
"2930"," "
"2931"," "
"2932"," "
"2933"," "
"2934"," "
"2935"," "
"2936"," "
"2937"," "
"2938"," "
"2939"," "
"2940"," "
"2941","1"
"2942"," "
"2943","1"
"2944","1"
"2945","1"
"2946","1"
"2947","1"
"2948","1"
"2949","1"
"2950","1"
"2951"," "
"2952"," "
"2953"," "
"2954"," "
"2955"," "
"2956"," "
"2957"," "
"2958"," "
"2959"," "
"2960"," "
"2961"," "
"2962"," "
"2963"," "
"2964","1"
"2965","1"
"2966","1"
"2967","1"
"2968","1"
"2969","1"
"2970"," "
"2971"," "
"2972"," "
"2973","1"
"2974"," "
"2975","1"
"2976","1"
"2977","1"
"2978"," "
"2979","1"
"2980"," "
"2981"," "
"2982","1"
"2983","1"
"2984"," "
"2985"," "
"2986"," "
"2987","1"
"2988"," "
"2989"," "
"2990"," "
"2991"," "
"2992"," "
"2993"," "
"2994"," "
"2995"," "
"2996"," "
"2997"," "
"2998"," "
"2999"," "
"3000"," "
"3001"," "
"3002"," "
"3003"," "
"3004"," "
"3005"," "
"3006"," "
"3007"," "
"3008"," "
"3009"," "
"3010"," "
"3011"," "
"3012"," "
"3013"," "
"3014"," "
"3015"," "
"3016"," "
"3017"," "
"3018"," "
"3019"," "
"3020"," "
"3021"," "
"3022","1"
"3023","1"
"3024"," "
"3025"," "
"3026"," "
"3027"," "
"3028","1"
"3029","1"
"3030","1"
"3031","1"
"3032","1"
"3033","1"
"3034"," "
"3035"," "
"3036"," "
"3037","1"
"3038","1"
"3039"," "
"3040"," "
"3041"," "
"3042"," "
"3043"," "
"3044"," "
"3045"," "
"3046"," "
"3047"," "
"3048"," "
"3049"," "
"3050","1"
"3051","1"
"3052"," "
"3053"," "
"3054"," "
"3055","1"
"3056","1"
"3057","1"
"3058","1"
"3059"," "
"3060","1"
"3061","1"
"3062"," "
"3063","1"
"3064","1"
"3065","1"
"3066","1"
"3067","1"
"3068"," "
"3069"," "
"3070"," "
"3071"," "
"3072"," "
"3073"," "
"3074"," "
"3075"," "
"3076","1"
"3077","1"
"3078"," "
"3079","1"
"3080","1"
"3081"," "
"3082","1"
"3083","1"
"3084"," "
"3085"," "
"3086"," "
"3087"," "
"3088"," "
"3089"," "
"3090"," "
"3091"," "
"3092"," "
"3093"," "
"3094"," "
"3095"," "
"3096"," "
"3097"," "
"3098"," "
"3099"," "
"3100"," "
"3101"," "
"3102"," "
"3103"," "
"3104"," "
"3105","1"
"3106","1"
"3107"," "
"3108","1"
"3109","1"
"3110","1"
"3111","1"
"3112","1"
"3113","1"
"3114"," "
"3115"," "
"3116"," "
"3117"," "
"3118"," "
"3119"," "
"3120"," "
"3121"," "
"3122"," "
"3123"," "
"3124"," "
"3125"," "
"3126"," "
"3127"," "
"3128"," "
"3129"," "
"3130"," "
"3131"," "
"3132"," "
"3133"," "
"3134"," "
"3135","1"
"3136","1"
"3137","1"
"3138","1"
"3139"," "
"3140"," "
"3141"," "
"3142"," "
"3143"," "
"3144"," "
"3145"," "
"3146"," "
"3147"," "
"3148"," "
"3149"," "
"3150"," "
"3151","1"
"3152","1"
"3153","1"
"3154","1"
"3155","1"
"3156"," "
"3157"," "
"3158","1"
"3159","1"
"3160","1"
"3161","1"
"3162","1"
"3163"," "
"3164"," "
"3165"," "
"3166","1"
"3167"," "
"3168"," "
"3169"," "
"3170","1"
"3171","1"
"3172","1"
"3173","1"
"3174","1"
"3175","1"
"3176","1"
"3177","1"
"3178","1"
"3179","1"
"3180","1"
"3181","1"
"3182","1"
"3183","1"
"3184","1"
"3185","1"
"3186","1"
"3187","1"
"3188","1"
"3189","1"
"3190","1"
"3191","1"
"3192","1"
"3193","1"
"3194","1"
"3195","1"
"3196"," "
"3197"," "
"3198"," "
"3199"," "
"3200"," "
"3201"," "
"3202"," "
"3203"," "
"3204","1"
"3205"," "
"3206"," "
"3207"," "
"3208"," "
"3209"," "
"3210"," "
"3211"," "
"3212"," "
"3213"," "
"3214"," "
"3215"," "
"3216"," "
"3217"," "
"3218"," "
"3219"," "
"3220"," "
"3221"," "
"3222"," "
"3223"," "
"3224"," "
"3225"," "
"3226"," "
"3227"," "
"3228"," "
"3229"," "
"3230","1"
"3231"," "
"3232"," "
"3233","1"
"3234","1"
"3235","1"
"3236","1"
"3237"," "
"3238"," "
"3239"," "
"3240"," "
"3241","1"
"3242","1"
"3243","1"
"3244","1"
"3245","1"
"3246","1"
"3247","1"
"3248","1"
"3249","1"
"3250","1"
"3251","1"
"3252","1"
"3253","1"
"3254","1"
"3255"," "
"3256"," "
"3257"," "
"3258"," "
"3259"," "
"3260"," "
"3261"," "
"3262"," "
"3263"," "
"3264"," "
"3265","1"
"3266","1"
"3267","1"
"3268","1"
"3269","1"
"3270","1"
"3271","1"
"3272","1"
"3273","1"
"3274","1"
"3275","1"
"3276","1"
"3277","1"
"3278","1"
"3279","1"
"3280","1"
"3281","1"
"3282"," "
"3283"," "
"3284"," "
"3285"," "
"3286"," "
"3287"," "
"3288"," "
"3289"," "
"3290"," "
"3291"," "
"3292"," "
"3293"," "
"3294","1"
"3295","1"
"3296"," "
"3297"," "
"3298"," "
"3299"," "
"3300"," "
"3301"," "
"3302","1"
"3303","1"
"3304","1"
"3305","1"
"3306"," "
"3307"," "
"3308"," "
"3309","1"
"3310","1"
"3311","1"
"3312","1"
"3313","1"
"3314"," "
"3315"," "
"3316"," "
"3317"," "
"3318"," "
"3319"," "
"3320"," "
"3321"," "
"3322"," "
"3323"," "
"3324"," "
"3325","1"
"3326","1"
"3327","1"
"3328","1"
"3329","1"
"3330","1"
"3331","1"
"3332","1"
"3333"," "
"3334"," "
"3335"," "
"3336"," "
"3337"," "
"3338"," "
"3339"," "
"3340"," "
"3341"," "
"3342"," "
"3343","1"
"3344","1"
"3345"," "
"3346","1"
"3347","1"
"3348","1"
"3349","1"
"3350","1"
"3351","1"
"3352","1"
"3353","1"
"3354","1"
"3355","1"
"3356","1"
"3357","1"
"3358","1"
"3359"," "
"3360","1"
"3361","1"
"3362","1"
"3363","1"
"3364"," "
"3365"," "
"3366"," "
"3367"," "
"3368"," "
"3369"," "
"3370"," "
"3371"," "
"3372"," "
"3373"," "
"3374"," "
"3375"," "
"3376"," "
"3377"," "
"3378","1"
"3379"," "
"3380","1"
"3381","1"
"3382"," "
"3383"," "
"3384"," "
"3385"," "
"3386"," "
"3387"," "
"3388"," "
"3389"," "
"3390"," "
"3391"," "
"3392"," "
"3393"," "
"3394"," "
"3395"," "
"3396"," "
"3397"," "
"3398"," "
"3399"," "
"3400"," "
"3401"," "
"3402"," "
"3403"," "
"3404"," "
"3405"," "
"3406"," "
"3407"," "
"3408"," "
"3409"," "
"3410","1"
"3411"," "
"3412"," "
"3413"," "
"3414"," "
"3415"," "
"3416"," "
"3417"," "
"3418"," "
"3419"," "
"3420"," "
"3421","1"
"3422","1"
"3423","1"
"3424"," "
"3425","1"
"3426","1"
"3427","1"
"3428"," "
"3429"," "
"3430"," "
"3431"," "
"3432"," "
"3433"," "
"3434"," "
"3435"," "
"3436","1"
"3437","1"
"3438","1"
"3439","1"
"3440","1"
"3441","1"
"3442","1"
"3443","1"
"3444","1"
"3445","1"
"3446","1"
"3447","1"
"3448","1"
"3449","1"
"3450","1"
"3451","1"
"3452","1"
"3453","1"
"3454","1"
"3455","1"
"3456"," "
"3457"," "
"3458"," "
"3459"," "
"3460"," "
"3461"," "
"3462","1"
"3463","1"
"3464","1"
"3465","1"
"3466","1"
"3467","1"
"3468","1"
"3469","1"
"3470","1"
"3471","1"
"3472","1"
"3473","1"
"3474","1"
"3475","1"
"3476","1"
"3477","1"
"3478","1"
"3479","1"
"3480","1"
"3481","1"
"3482"," "
"3483"," "
"3484"," "
"3485"," "
"3486"," "
"3487"," "
"3488"," "
"3489"," "
"3490"," "
"3491"," "
"3492"," "
"3493","1"
"3494"," "
"3495","1"
"3496","1"
"3497","1"
"3498"," "
"3499"," "
"3500"," "
"3501"," "
"3502"," "
"3503"," "
"3504"," "
"3505"," "
"3506"," "
"3507"," "
"3508"," "
"3509","1"
"3510","1"
"3511","1"
"3512","1"
"3513","1"
"3514","1"
"3515","1"
"3516","1"
"3517","1"
"3518","1"
"3519","1"
"3520","1"
"3521"," "
"3522","1"
"3523","1"
"3524","1"
"3525","1"
"3526","1"
"3527"," "
"3528","1"
"3529","1"
"3530","1"
"3531","1"
"3532","1"
"3533","1"
"3534","1"
"3535","1"
"3536","1"
"3537","1"
"3538"," "
"3539"," "
"3540"," "
"3541"," "
"3542"," "
"3543"," "
"3544"," "
"3545"," "
"3546"," "
"3547"," "
"3548"," "
"3549"," "
"3550"," "
"3551"," "
"3552"," "
"3553"," "
"3554"," "
"3555"," "
"3556"," "
"3557"," "
"3558"," "
"3559"," "
"3560"," "
"3561"," "
"3562"," "
"3563"," "
"3564"," "
"3565"," "
"3566"," "
"3567"," "
"3568"," "
"3569"," "
"3570"," "
"3571"," "
"3572"," "
"3573"," "
"3574"," "
"3575"," "
"3576"," "
"3577"," "
"3578"," "
"3579","1"
"3580","1"
"3581","1"
"3582","1"
"3583","1"
"3584","1"
"3585","1"
"3586","1"
"3587","1"
"3588","1"
"3589","1"
"3590","1"
"3591"," "
"3592"," "
"3593"," "
"3594","1"
"3595","1"
"3596","1"
"3597","1"
"3598","1"
"3599","1"
"3600","1"
"3601","1"
"3602","1"
"3603","1"
"3604","1"
"3605","1"
"3606","1"
"3607","1"
"3608","1"
"3609","1"
"3610"," "
"3611","1"
"3612","1"
"3613","1"
"3614"," "
"3615"," "
"3616"," "
"3617","1"
"3618","1"
"3619","1"
"3620","1"
"3621","1"
"3622","1"
"3623","1"
"3624","1"
"3625","1"
"3626","1"
"3627","1"
"3628","1"
"3629","1"
"3630","1"
"3631"," "
"3632"," "
"3633"," "
"3634"," "
"3635"," "
"3636"," "
"3637"," "
"3638"," "
"3639"," "
"3640"," "
"3641"," "
"3642"," "
"3643"," "
"3644"," "
"3645","1"
"3646"," "
"3647"," "
"3648"," "
"3649"," "
"3650"," "
"3651"," "
"3652"," "
"3653"," "
"3654"," "
"3655"," "
"3656"," "
"3657"," "
"3658"," "
"3659"," "
"3660"," "
"3661"," "
"3662"," "
"3663"," "
"3664","1"
"3665","1"
"3666"," "
"3667","1"
"3668"," "
"3669"," "
"3670"," "
"3671"," "
"3672"," "
"3673","1"
"3674","1"
"3675","1"
"3676"," "
"3677"," "
"3678"," "
"3679","1"
"3680","1"
"3681","1"
"3682","1"
"3683","1"
"3684","1"
"3685"," "
"3686"," "
"3687"," "
"3688","1"
"3689","1"
"3690","1"
"3691","1"
"3692","1"
"3693"," "
"3694"," "
"3695","1"
"3696","1"
"3697","1"
"3698","1"
"3699","1"
"3700","1"
"3701","1"
"3702","1"
"3703","1"
"3704"," "
"3705"," "
"3706","1"
"3707","1"
"3708","1"
"3709","1"
"3710","1"
"3711","1"
"3712","1"
"3713","1"
"3714","1"
"3715","1"
"3716","1"
"3717","1"
"3718","1"
"3719","1"
"3720","1"
"3721","1"
"3722","1"
"3723","1"
"3724","1"
"3725","1"
"3726","1"
"3727","1"
"3728","1"
"3729","1"
"3730","1"
"3731","1"
"3732","1"
"3733","1"
"3734","1"
"3735","1"
"3736","1"
"3737","1"
"3738","1"
"3739","1"
"3740","1"
"3741","1"
"3742","1"
"3743","1"
"3744","1"
"3745","1"
"3746","1"
"3747","1"
"3748","1"
"3749","1"
"3750","1"
"3751","1"
"3752","1"
"3753","1"
"3754","1"
"3755","1"
"3756","1"
"3757","1"
"3758","1"
"3759","1"
"3760","1"
"3761","1"
"3762","1"
"3763","1"
"3764","1"
"3765","1"
"3766","1"
"3767","1"
"3768","1"
"3769","1"
"3770","1"
"3771","1"
"3772","1"
"3773","1"
"3774","1"
"3775","1"
"3776","1"
"3777","1"
"3778","1"
"3779","1"
"3780","1"
"3781","1"
"3782","1"
"3783","1"
"3784","1"
"3785"," "
"3786"," "
"3787"," "
"3788","1"
"3789"," "
"3790"," "
"3791"," "
"3792"," "
"3793"," "
"3794"," "
"3795","1"
"3796"," "
"3797","1"
"3798","1"
"3799","1"
"3800","1"
"3801","1"
"3802","1"
"3803","1"
"3804","1"
"3805","1"
"3806","1"
"3807","1"
"3808","1"
"3809","1"
"3810","1"
"3811","1"
"3812","1"
"3813","1"
"3814","1"
"3815","1"
"3816","1"
"3817","1"
"3818","1"
"3819","1"
"3820","1"
"3821","1"
"3822","1"
"3823","1"
"3824","1"
"3825","1"
"3826","1"
"3827","1"
"3828","1"
"3829","1"
"3830","1"
"3831","1"
"3832"," "
"3833"," "
"3834"," "
"3835"," "
"3836"," "
"3837","1"
"3838","1"
"3839"," "
"3840"," "
"3841"," "
"3842"," "
"3843"," "
"3844"," "
"3845"," "
"3846"," "
"3847"," "
"3848"," "
"3849"," "
"3850"," "
"3851"," "
"3852"," "
"3853","1"
"3854","1"
"3855","1"
"3856"," "
"3857"," "
"3858"," "
"3859"," "
"3860"," "
"3861"," "
"3862"," "
"3863"," "
"3864"," "
"3865"," "
"3866"," "
"3867","1"
"3868","1"
"3869","1"
"3870","1"
"3871","1"
"3872"," "
"3873"," "
"3874"," "
"3875","1"
"3876"," "
"3877","1"
"3878","1"
"3879"," "
"3880"," "
"3881"," "
"3882"," "
"3883"," "
"3884"," "
"3885"," "
"3886"," "
"3887"," "
"3888"," "
"3889"," "
"3890","1"
"3891"," "
"3892"," "
"3893"," "
"3894"," "
"3895"," "
"3896"," "
"3897","1"
"3898","1"
"3899","1"
"3900","1"
"3901","1"
"3902","1"
"3903","1"
"3904","1"
"3905","1"
"3906","1"
"3907","1"
"3908","1"
"3909","1"
"3910","1"
"3911","1"
"3912","1"
"3913","1"
"3914","1"
"3915","1"
"3916","1"
"3917"," "
"3918"," "
"3919"," "
"3920"," "
"3921"," "
"3922"," "
"3923"," "
"3924"," "
"3925"," "
"3926"," "
"3927"," "
"3928"," "
"3929"," "
"3930"," "
"3931"," "
"3932"," "
"3933"," "
"3934"," "
"3935"," "
"3936"," "
"3937"," "
"3938"," "
"3939"," "
"3940"," "
"3941"," "
"3942"," "
"3943"," "
"3944"," "
"3945","1"
"3946"," "
"3947"," "
"3948"," "
"3949"," "
"3950"," "
"3951"," "
"3952"," "
"3953"," "
"3954"," "
"3955"," "
"3956"," "
"3957"," "
"3958"," "
"3959","1"
"3960","1"
"3961","1"
"3962","1"
"3963","1"
"3964"," "
"3965","1"
"3966","1"
"3967","1"
"3968","1"
"3969","1"
"3970","1"
"3971","1"
"3972","1"
"3973","1"
"3974","1"
"3975","1"
"3976","1"
"3977","1"
"3978","1"
"3979","1"
"3980","1"
"3981","1"
"3982","1"
"3983","1"
"3984","1"
"3985","1"
"3986","1"
"3987"," "
"3988","1"
"3989"," "
"3990"," "
"3991"," "
"3992"," "
"3993"," "
"3994","1"
"3995"," "
"3996"," "
"3997"," "
"3998","1"
"3999","1"
"4000"," "
